,COMID,slope,ID,glow_lat,glow_lon,stationid,gage_lat,gage_lon,distance,COMID-mean,q50
2496,41008253,0.000643746545,R41008253XS1708866,32.984945677139535,132.9292209899212,GRDC_2591100,32.9854,132.9313,15295014.366466416,86.53428945289363,54.60253
2497,41008253,0.000643746545,R41008253XS1708867,32.987333934018324,132.92766606701343,GRDC_2591100,32.9854,132.9313,15295014.366466416,86.53428945289363,54.60253
2498,41008308,0.000686668128,R41008308XS1709601,32.94036364350126,130.5829696914495,GRDC_2590220,32.9479,130.5813,15041090.840318331,57.88799821358236,15.465034
2499,41008308,0.000686668128,R41008308XS1709602,32.94085941783712,130.58249999989897,GRDC_2590220,32.9479,130.5813,15041090.840318331,57.88799821358236,15.465034
2500,41008308,0.000686668128,R41008308XS1709603,32.94149988696286,130.58249999946676,GRDC_2590220,32.9479,130.5813,15041090.840318331,57.88799821358236,15.465034
2501,41008308,0.000686668128,R41008308XS1709604,32.942140357145284,130.58249999918286,GRDC_2590220,32.9479,130.5813,15041090.840318331,57.88799821358236,15.465034
2502,41008308,0.000686668128,R41008308XS1709605,32.94278082838444,130.58249999925576,GRDC_2590220,32.9479,130.5813,15041090.840318331,57.88799821358236,15.465034
2503,41008308,0.000686668128,R41008308XS1709606,32.9434213006803,130.58249999968552,GRDC_2590220,32.9479,130.5813,15041090.840318331,57.88799821358236,15.465034
2504,41008308,0.000686668128,R41008308XS1709607,32.944061774032875,130.58249999963346,GRDC_2590220,32.9479,130.5813,15041090.840318331,57.88799821358236,15.465034
2505,41008732,0.00650398318307,R41008732XS1711010,31.85806169518852,131.11333333258477,GRDC_2590401,31.8563,131.1146,15062425.380226629,39.73935909625499,25.336758
2506,41008732,0.00650398318307,R41008732XS1711011,31.857261685653228,131.1133333326377,GRDC_2590401,31.8563,131.1146,15062425.380226629,39.73935909625499,25.336758
2507,41008732,0.00650398318307,R41008732XS1711012,31.856510747802066,131.11348925312208,GRDC_2590401,31.8563,131.1146,15062425.380226629,39.73935909625499,25.336758
2508,41008732,0.00650398318307,R41008732XS1711013,31.85590224700513,131.11409775345578,GRDC_2590401,31.8563,131.1146,15062425.380226629,39.73935909625499,25.336758
2509,41008743,0.001339078649,R41008743XS1711320,32.212500000859,130.7629227939751,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2510,41008743,0.001339078649,R41008743XS1711321,32.21260314683805,130.7634364782364,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2511,41008743,0.001339078649,R41008743XS1711322,32.21297220752395,130.7638055364763,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2512,41008743,0.001339078649,R41008743XS1711323,32.21333333338307,130.76417891286147,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2513,41008743,0.001339078649,R41008743XS1711324,32.213333334057204,130.7647486987333,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2514,41008743,0.001339078649,R41008743XS1711325,32.21333333414483,130.76531848233222,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2515,41008743,0.001339078649,R41008743XS1711326,32.21336891284989,130.76586891212065,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2516,41008743,0.001339078649,R41008743XS1711327,32.2137379698374,130.76623796538067,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2517,41008743,0.001339078649,R41008743XS1711328,32.2141070239227,130.76660702273716,GRDC_2590301,32.2146,130.7646,15036168.32774483,69.29339691312819,35.13319
2518,41008764,0.007540903047177,R41008764XS1711455,31.862500000838192,130.33380033020762,GRDC_2590230,31.860399999999995,130.3396,14978456.10739648,76.59531192708788,40.230442
2519,41008764,0.007540903047177,R41008764XS1711456,31.86204799912332,130.3354520023984,GRDC_2590230,31.860399999999995,130.3396,14978456.10739648,76.59531192708788,40.230442
2520,41008764,0.007540903047177,R41008764XS1711457,31.86166666750053,130.33714182855752,GRDC_2590230,31.860399999999995,130.3396,14978456.10739648,76.59531192708788,40.230442
2521,42008011,0.000155398331,R42008011XS1733509,52.55333333386061,136.5009932102944,GRDC_2906880,52.5563,136.5021,16674551.785290502,71.82636990834557,71.94349
2522,42008011,0.000155398331,R42008011XS1733510,52.55358273414272,136.50191606220503,GRDC_2906880,52.5563,136.5021,16674551.785290502,71.82636990834557,71.94349
2523,42008011,0.000155398331,R42008011XS1733511,52.55416666678734,136.50253070642538,GRDC_2906880,52.5563,136.5021,16674551.785290502,71.82636990834557,71.94349
2524,42008011,0.000155398331,R42008011XS1733512,52.55434884476677,136.50351550713992,GRDC_2906880,52.5563,136.5021,16674551.785290502,71.82636990834557,71.94349
2525,42067642,0.000359379684,R42067642XS1822799,35.0184300769324,126.73833333303524,GRDC_2694200,35.0229,126.7396,14703672.317424282,99.99955147772354,14.325896
2526,42067642,0.000359379684,R42067642XS1822800,35.02009687144349,126.73833333303487,GRDC_2694200,35.0229,126.7396,14703672.317424282,99.99955147772354,14.325896
2527,43027930,0.000153882197,R43027930XS1857869,34.882500000684345,98.17216840688388,GRDC_2180712,34.8854,98.1771,11680324.74078629,55.68377992551809,102.20729
2528,43027930,0.000153882197,R43027930XS1857870,34.88342836509523,98.17092836396569,GRDC_2180712,34.8854,98.1771,11680324.74078629,55.68377992551809,102.20729
2529,43038103,0.002040816254,R43038103XS1895712,33.2914757004048,111.47019096780934,GRDC_2182250,33.2896,111.4729,13010101.053016843,96.43444811663991,13.459946
2530,43038103,0.002040816254,R43038103XS1895713,33.291666667364744,111.46950715465236,GRDC_2182250,33.2896,111.4729,13010101.053016843,96.43444811663991,13.459946
2531,43038103,0.002040816254,R43038103XS1895714,33.292043999653245,111.46916666634095,GRDC_2182250,33.2896,111.4729,13010101.053016843,96.43444811663991,13.459946
2532,43038103,0.002040816254,R43038103XS1895715,33.29250000060228,111.46891984728136,GRDC_2182250,33.2896,111.4729,13010101.053016843,96.43444811663991,13.459946
2533,43038103,0.002040816254,R43038103XS1895716,33.292630734124415,111.4682026003678,GRDC_2182250,33.2896,111.4729,13010101.053016843,96.43444811663991,13.459946
2534,43038103,0.002040816254,R43038103XS1895717,33.29313866214656,111.46769467275536,GRDC_2182250,33.2896,111.4729,13010101.053016843,96.43444811663991,13.459946
2535,43038103,0.002040816254,R43038103XS1895718,33.293742404636106,111.46749999967156,GRDC_2182250,33.2896,111.4729,13010101.053016843,96.43444811663991,13.459946
2536,43077279,0.003332655269508,R43077279XS2030928,26.320475986202155,109.62380931693374,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2537,43077279,0.003332655269508,R43077279XS2030929,26.32007909200624,109.62341242442714,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2538,43077279,0.003332655269508,R43077279XS2030930,26.319682199500573,109.623015530328,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2539,43077279,0.003332655269508,R43077279XS2030931,26.319285305957923,109.62261863799436,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2540,43077279,0.003332655269508,R43077279XS2030932,26.318888413653617,109.62222174462464,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2541,43077279,0.003332655269508,R43077279XS2030933,26.318491520764187,109.62182485246406,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2542,43077279,0.003332655269508,R43077279XS2030934,26.31809462866128,109.62142795982372,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2543,43077279,0.003332655269508,R43077279XS2030935,26.317697736425064,109.6210310678362,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2544,43077279,0.003332655269508,R43077279XS2030936,26.317231901959985,109.62083333308836,China_61304300,26.320806,109.624671,12570831.861774389,86.50269891935821,49.300484
2545,44018008,0.00034547455,R44018008XS2155537,19.92112261981923,99.84612261833978,GRDC_2969013,19.9188,99.8479,11339479.669372888,71.84948969814234,50.668617
2546,44018008,0.00034547455,R44018008XS2155538,19.920164959165326,99.84516495812898,GRDC_2969013,19.9188,99.8479,11339479.669372888,71.84948969814234,50.668617
2547,44018008,0.00034547455,R44018008XS2155539,19.92000000046217,99.8438463645842,GRDC_2969013,19.9188,99.8479,11339479.669372888,71.84948969814234,50.668617
2548,44018008,0.00034547455,R44018008XS2155540,19.91996747163058,99.84246747138576,GRDC_2969013,19.9188,99.8479,11339479.669372888,71.84948969814234,50.668617
2549,44018014,0.000759181962,R44018014XS2155758,19.947722197016493,99.72977780420024,GRDC_2969014,19.9479,99.7354,11327648.889083456,43.80795300192069,49.37993
2550,44018014,0.000759181962,R44018014XS2155759,19.949166666837392,99.7275805217102,GRDC_2969014,19.9479,99.7354,11327648.889083456,43.80795300192069,49.37993
2551,44021406,0.000314673316,R44021406XS2159848,18.94523484823732,96.446666666721,GRDC_2261500,18.9438,96.4479,10946403.876167225,96.09717211854316,71.26653
2552,44021406,0.000314673316,R44021406XS2159849,18.94693769378468,96.44639564098924,GRDC_2261500,18.9438,96.4479,10946403.876167225,96.09717211854316,71.26653
2553,44021406,0.000314673316,R44021406XS2159850,18.948529746119515,96.44583333338171,GRDC_2261500,18.9438,96.4479,10946403.876167225,96.09717211854316,71.26653
2554,44023187,0.00047865078,R44023187XS2162775,18.637500000447464,102.33882626098864,GRDC_2469055,18.6396,102.3438,11583497.465967989,66.22653665851823,117.92286
2555,44023187,0.00047865078,R44023187XS2162776,18.63676254583071,102.33740412137438,GRDC_2469055,18.6396,102.3438,11583497.465967989,66.22653665851823,117.92286
2556,44023187,0.00047865078,R44023187XS2162777,18.637198280761325,102.33553161256371,GRDC_2469055,18.6396,102.3438,11583497.465967989,66.22653665851823,117.92286
2557,44025172,0.000155159443772,R44025172XS2168147,17.845000000448945,105.04207357455502,GRDC_2469111,17.8479,105.0479,11863958.959143937,79.89608155626495,92.642624
2558,44025172,0.000155159443772,R44025172XS2168148,17.845213432131874,105.04271343080738,GRDC_2469111,17.8479,105.0479,11863958.959143937,79.89608155626495,92.642624
2559,44025172,0.000155159443772,R44025172XS2168149,17.845721808146045,105.0432218073402,GRDC_2469111,17.8479,105.0479,11863958.959143937,79.89608155626495,92.642624
2560,44025172,0.000155159443772,R44025172XS2168150,17.8458333337187,105.04390709400676,GRDC_2469111,17.8479,105.0479,11863958.959143937,79.89608155626495,92.642624
2561,44025172,0.000155159443772,R44025172XS2168151,17.845833333773644,105.04464209577914,GRDC_2469111,17.8479,105.0479,11863958.959143937,79.89608155626495,92.642624
2562,44025172,0.000155159443772,R44025172XS2168152,17.84609415904298,105.04526082421458,GRDC_2469111,17.8479,105.0479,11863958.959143937,79.89608155626495,92.642624
2563,44025172,0.000155159443772,R44025172XS2168153,17.846602533845054,105.04576920001776,GRDC_2469111,17.8479,105.0479,11863958.959143937,79.89608155626495,92.642624
2564,44026946,0.000460553828,R44026946XS2174756,16.959769493533756,104.4977305073314,GRDC_2969096,16.9604,104.5021,11786967.876473438,51.75596291021746,10.430787
2565,44036324,0.000159702833,R44036324XS2191576,14.345000000151256,107.99740511134932,GRDC_2369800,14.3438,108.0021,12128446.965748005,99.23608343406326,77.59361
2566,44036324,0.000159702833,R44036324XS2191577,14.34500000030326,107.99940131814468,GRDC_2369800,14.3438,108.0021,12128446.965748005,99.23608343406326,77.59361
2567,44036324,0.000159702833,R44036324XS2191578,14.344024421263777,108.00097557913077,GRDC_2369800,14.3438,108.0021,12128446.965748005,99.23608343406326,77.59361
2568,44039916,0.000899189736,R44039916XS2200611,12.863333333671235,107.77376805682724,GRDC_2369905,12.8604,107.7771,12082510.567190006,119.57574735254856,169.92068
2569,44039916,0.000899189736,R44039916XS2200612,12.862500000273592,107.77523418278189,GRDC_2369905,12.8604,107.7771,12082510.567190006,119.57574735254856,169.92068
2570,44039916,0.000899189736,R44039916XS2200613,12.862226736015256,107.77693993116702,GRDC_2369905,12.8604,107.7771,12082510.567190006,119.57574735254856,169.92068
2571,44049372,0.000141958674,R44049372XS2219393,4.191666666770103,102.13636225219996,GRDC_5223600,4.1896,102.13960000000002,11378721.862280885,78.55530613329528,292.51215
2572,44049372,0.000141958674,R44049372XS2219394,4.191866088501,102.13480057828886,GRDC_5223600,4.1896,102.13960000000002,11378721.862280885,78.55530613329528,292.51215
2573,44049372,0.000141958674,R44049372XS2219395,4.192500000040583,102.13341764652718,GRDC_5223600,4.1896,102.13960000000002,11378721.862280885,78.55530613329528,292.51215
2574,41006765,3.0116227e-05,R41006765XS0001457,34.97017502960991,135.9058333327006,GRDC_2588204,34.9729,135.9063,15683701.377097083,1805.0864841990424,131.0996
2575,44032579,8.6760048e-05,R44032579XS0094495,15.241604652824284,105.2474999999546,GRDC_2969220,15.239599999999998,105.2479,11839473.521969425,342.56763896072346,336.74127
2576,44032579,8.6760048e-05,R44032579XS0094496,15.24338317619271,105.2474501573441,GRDC_2969220,15.239599999999998,105.2479,11839473.521969425,342.56763896072346,336.74127
2577,44032579,8.6760048e-05,R44032579XS0094497,15.244872815025667,105.24666666658152,GRDC_2969220,15.239599999999998,105.2479,11839473.521969425,342.56763896072346,336.74127
2578,44032586,1.7230271e-05,R44032586XS0094752,15.223333333544511,104.85596783445531,GRDC_2969200,15.2229,104.8604,11795555.404825049,229.1769072734569,277.0357
2579,44032586,1.7230271e-05,R44032586XS0094753,15.223333333563817,104.85401651137988,GRDC_2969200,15.2229,104.8604,11795555.404825049,229.1769072734569,277.0357
2580,44032586,1.7230271e-05,R44032586XS0094754,15.2233333337227,104.85206518192506,GRDC_2969200,15.2229,104.8604,11795555.404825049,229.1769072734569,277.0357
2581,82038903,0.002378943932,R82038903XS0003116,55.43937761601946,-123.6183333332019,GRDC_4208515,55.4354,-123.6187,15630183.317896135,179.01711852969564,50.96096
2582,82018072,0.000684321099258,R82018072XS0000847,61.8725000002,-121.350899892,GRDC_4208005,61.87290000000001,-121.35620000000002,16117064.149153668,1539.4366742133486,6700.2227
2583,82004055,0.001593891433097,R82004055XS0005331,67.2581334194,-134.89230008,GRDC_4208040,67.2604,-134.8937,18147297.61897743,547.2514081787193,385.7628
2584,82004876,0.00268213053437,R82004876XS0005833,66.786666667,-133.086498855,Canada_10LA002,66.78743743896484,-133.08964538574222,17905426.896198623,259.4824829256345,73.81592
2585,82018092,0.000324213304608,R82018092XS0019214,61.7425000006,-121.219599702,GRDC_4208271,61.74380000000001,-121.21460000000002,16088333.60840415,751.4905851164505,2143.72
2586,82019447,0.000489171206,R82019447XS0026402,61.2591666673,-124.071334733,GRDC_4208220,61.2604,-124.0771,16295333.375903172,167.30160748508328,278.91815
2587,82023524,0.003605647274268,R82023524XS0028005,60.2434857367,-123.4773476,Canada_10ED001,60.24156188964844,-123.47541809082033,16117536.645019684,453.8454249041822,1706.7013
2588,82019471,0.005838024045,R82019471XS0028381,61.6323889728,-125.798333333,Canada_10EB001,61.6361083984375,-125.79702758789062,16504403.874709751,159.74128940203977,112.10414
2589,82029922,0.000253668682,R82029922XS0032617,58.6700000006,-122.631991917,GRDC_4208365,58.6688,-122.6354,15859452.548244145,103.2577245423618,98.94265
2590,82025121,0.001121502678,R82025121XS0034691,59.6150000001,-127.306715491,GRDC_4208255,59.6146,-127.31040000000002,16411943.420492288,146.63425806432463,240.62413
2591,82025069,0.000703542021,R82025069XS0034979,59.6960440001,-127.228543996,GRDC_4208274,59.6979,-127.23120000000002,16412971.323989645,252.1508879397805,547.5135
2592,82025015,0.000706618497,R82025015XS0042284,59.8757082719,-111.579041602,GRDC_4208400,59.8771,-111.5854,14958053.536776088,1161.8868345804688,3172.6606
2593,82023560,0.000426845025,R82023560XS0050136,60.044166667,-128.89988447,GRDC_4208275,60.04789999999999,-128.9021,16612936.039341915,172.09048443274477,261.19128
2594,82035594,0.000308751504,R82035594XS0073808,56.6820912023,-111.250424531,Canada_07CD001,56.685279846191406,-111.2554168701172,14561442.116520176,104.92341352731312,102.25307
2595,82040772,0.006229001336772,R82040772XS0091240,54.7234465414,-113.288446539,GRDC_4208870,54.72290000000001,-113.2854,14557825.784217058,191.0263157781941,414.71988
2596,82038832,0.000765674283,R82038832XS0091802,55.7158333338,-117.621486051,Canada_07GJ001,55.714599609375,-117.62307739257812,15072380.708352722,208.87272952854988,301.83292
2597,82037779,0.000175586214,R82037779XS0093784,55.9200000003,-118.59990717,Canada_07FD003,55.9190788269043,-118.6066436767578,15187362.408649657,377.8390492631634,1298.1842
2598,82037800,0.000392115171,R82037800XS0095502,56.1250000007,-120.059621895,GRDC_4208456,56.1229,-120.0604,15348762.49399709,329.31240648615125,1272.0453
2599,82037816,0.000638225083,R82037816XS0096000,56.1366666674,-120.666248599,Canada_07FD002,56.13938903808594,-120.67241668701172,15408637.15298805,317.180501462166,1194.7981
